parent,id,parent_level,name,rank
littorinimorpha,22999,order,cassidae,family
littorinimorpha,989514,order,charoniidae,family
littorinimorpha,196332,order,cymatiidae,family
littorinimorpha,23061,order,laubierinidae,family
littorinimorpha,23090,order,personidae,family
littorinimorpha,10109,order,ranellidae,family
littorinimorpha,510489,order,thalassocyonidae,family
littorinimorpha,23129,order,tonnidae,family
littorinimorpha,22984,order,anabathridae,family
littorinimorpha,121,order,assimineidae,family
littorinimorpha,182697,order,bithyniidae,family
littorinimorpha,126,order,caecidae,family
littorinimorpha,411705,order,calopiidae,family
littorinimorpha,722758,order,clenchiellidae,family
littorinimorpha,411706,order,cochliopidae,family
littorinimorpha,23035,order,elachisinidae,family
littorinimorpha,411709,order,epigridae,family
littorinimorpha,411710,order,falsicingulidae,family
littorinimorpha,120,order,hydrobiidae,family
littorinimorpha,411712,order,hydrococcidae,family
littorinimorpha,122,order,iravadiidae,family
littorinimorpha,715961,order,lithoglyphidae,family
littorinimorpha,397032,order,pomatiopsidae,family
littorinimorpha,1381939,order,spirostyliferinidae,family
littorinimorpha,715962,order,stenothyridae,family
littorinimorpha,722759,order,tateidae,family
littorinimorpha,1057163,order,tomichiidae,family
littorinimorpha,124,order,tornidae,family
littorinimorpha,1738,order,truncatellidae,family
littorinimorpha,153704,order,vitrinellidae,family
littorinimorpha,135,order,eulimidae,family
littorinimorpha,398790,order,haloceratidae,family
littorinimorpha,23057,order,hipponicidae,family
littorinimorpha,23138,order,vanikoridae,family
littorinimorpha,451696,order,sakarahellidae,family
littorinimorpha,23139,order,vermetidae,family
littorinimorpha,833907,order,lamelliphoridae,family
littorinimorpha,23144,order,xenophoridae,family
lituolida,111961,order,discamminidae,family
lituolida,111963,order,haplophragmoididae,family
lituolida,111966,order,lituolidae,family
lituolida,465784,order,placopsilinidae,family
lituolida,737674,order,ponceamminidae,family
lituolida,526287,order,sphaeramminidae,family
lituolida,111967,order,lituotubidae,family
lituolida,414911,order,trochamminoidae,family
lituolida,737747,order,acupeinidae,family
lituolida,526270,order,ammobaculinidae,family
lituolida,111957,order,ammosphaeroidinidae,family
lituolida,737736,order,plectorecurvoididae,family
lituolida,738422,order,barkerinidae,family
lituolida,738406,order,debarinidae,family
lituolida,738392,order,mayncinidae,family
lituolida,738389,order,nautiloculinidae,family
lituolida,738407,order,nezzazatidae,family
lituolida,111970,order,rzehakinidae,family
lituolida,599511,order,trilocularenidae,family
lituolida,737936,order,marieitidae,family
lituolida,737937,order,pavonitinidae,family
lituolida,491745,order,duquepsammiidae,family
lituolida,111968,order,nouriidae,family
lituolida,1079162,order,plectoverneuilinellidea,family
lituolida,465791,order,pseudobolivinidae,family
lituolida,111972,order,spiroplectamminidae,family
lituolida,557031,order,textulariopsidae,family
lituolida,738043,order,adercotrymidae,family
lituolida,491761,order,remaneicidae,family
lituolida,111975,order,trochamminidae,family
lituolida,526303,order,conotrochamminidae,family
lituolida,738140,order,piallinidae,family
lituolida,254342,order,prolixoplectidae,family
lituolida,414877,order,reophacellidae,family
lituolida,557030,order,tritaxiidae,family
lituolida,111977,order,verneuilinidae,family
lobata,238011,order,bathocyroidae,family
lobata,293494,order,bolinidae,family
lobata,106325,order,bolinopsidae,family
lobata,106327,order,eurhamphaeidae,family
lobata,264861,order,lampoctenidae,family
lobata,264862,order,leucotheidae,family
lobata,559346,order,lobata incertae sedis,family
lobata,264863,order,lobatolampeidae,family
lobata,106329,order,ocyropsidae,family
loftusiida,1055825,order,anatoliellidae,family
loftusiida,111959,order,ataxophragmiidae,family
loftusiida,585281,order,cuneolinidae,family
loftusiida,738970,order,dictyopsellidae,family
loftusiida,738967,order,dicyclinidae,family
loftusiida,465781,order,globotextulariidae,family
loftusiida,738963,order,montsaleviidae,family
loftusiida,414902,order,textulariellidae,family
loftusiida,738682,order,biokovinidae,family
loftusiida,738680,order,charentiidae,family
loftusiida,738681,order,lituoliporidae,family
loftusiida,414791,order,coscinophragmatidae,family
loftusiida,491739,order,haddoniidae,family
loftusiida,738944,order,cyclolinidae,family
loftusiida,736983,order,haplophragmiidae,family
loftusiida,736985,order,labyrinthidomatidae,family
loftusiida,414796,order,cyclamminidae,family
loftusiida,738661,order,ecougellidae,family
loftusiida,738638,order,everticyclamminidae,family
loftusiida,738636,order,hottingeritidae,family
loftusiida,738674,order,loftusiidae,family
loftusiida,738424,order,mesoendothyridae,family
loftusiida,738663,order,spirocyclinidae,family
loftusiida,738634,order,syrianidae,family
loftusiida,739340,order,coskinolinidae,family
loftusiida,555780,order,orbitolinidae,family
loftusiida,739176,order,hauraniidae,family
loftusiida,739179,order,parurgoninidae,family
loftusiida,739171,order,pfenderinidae,family
lophiiformes,125484,order,antennariidae,family
lophiiformes,267015,order,brachionichthyidae,family
lophiiformes,125485,order,caulophrynidae,family
lophiiformes,125486,order,centrophrynidae,family
lophiiformes,125487,order,ceratiidae,family
lophiiformes,125488,order,chaunacidae,family
lophiiformes,125489,order,diceratiidae,family
lophiiformes,125490,order,gigantactinidae,family
lophiiformes,125491,order,himantolophidae,family
lophiiformes,125492,order,linophrynidae,family
lophiiformes,154438,order,lophichthyidae,family
lophiiformes,125493,order,lophiidae,family
lophiiformes,125494,order,melanocetidae,family
lophiiformes,154616,order,neoceratiidae,family
lophiiformes,125495,order,ogcocephalidae,family
lophiiformes,125496,order,oneirodidae,family
lophiiformes,154436,order,tetrabrachiidae,family
lophiiformes,125497,order,thaumatichthyidae,family
lophodiniales,109412,order,lophodiniaceae,family
lophogastrida,119819,order,eucopiidae,family
lophogastrida,119820,order,gnathophausiidae,family
lophogastrida,119821,order,lophogastridae,family
lophogastrida,477249,order,peachocarididae,family
lottioidea,114,order,acmaeidae,family
lottioidea,833752,order,damilinidae,family
lottioidea,411583,order,eoacmaeidae,family
lottioidea,1733,order,lepetidae,family
lottioidea,833753,order,lepetopsidae,family
lottioidea,7173,order,lottiidae,family
lottioidea,180857,order,neolepetopsidae,family
lottioidea,391089,order,pectinodontidae,family
loxodida,414794,order,cryptopharyngidae,family
loxodida,163175,order,loxodidae,family
lucinida,218,order,lucinidae,family
lucinida,219,order,thyasiridae,family
lumbriculida,177535,order,lumbriculidae,family
lychniscosida,171820,order,aulocystidae,family
lychniscosida,171830,order,diapleuridae,family
lyrellales,573996,order,lyrellaceae,family
lyssacinosida,131687,order,aulocalycidae,family
lyssacinosida,131692,order,euplectellidae,family
lyssacinosida,131693,order,leucopsacidae,family
lyssacinosida,171943,order,lyssacinosida incertae sedis,family
lyssacinosida,131694,order,rossellidae,family
malpighiales,715980,order,elatinaceae,family
malpighiales,235055,order,euphorbiaceae,family
malpighiales,234494,order,rhizophoraceae,family
malvales,413963,order,malvaceae,family
mamiellales,493889,order,bathycoccaceae,family
mamiellales,17663,order,mamiellaceae,family
mamiellales,578238,order,monomastigaceae,family
marimermithida,834586,order,marimermithidae,family
marimonadida,872066,order,marimonadida incertae sedis,family
marsupiomonadales,NA,order,NA,NA
mastogloiales,157051,order,mastogloiaceae,family
mazocraeidea,518767,order,allodiscocotylidae,family
mazocraeidea,518768,order,allopyragraphoridae,family
mazocraeidea,518769,order,anchorophoridae,family
mazocraeidea,119236,order,axinidae,family
mazocraeidea,518771,order,bychowskicotylidae,family
mazocraeidea,518773,order,chauhaneidae,family
mazocraeidea,119239,order,diclidophoridae,family
mazocraeidea,119241,order,diplozoidae,family
mazocraeidea,119242,order,discocotylidae,family
mazocraeidea,119243,order,gastrocotylidae,family
mazocraeidea,518776,order,gotocotylidae,family
mazocraeidea,518772,order,heteraxinidae,family
mazocraeidea,518777,order,heteromicrocotylidae,family
mazocraeidea,119245,order,hexostomatidae,family
mazocraeidea,518778,order,macrovalvitrematidae,family
mazocraeidea,119246,order,mazocraeidae,family
mazocraeidea,717341,order,mazoplectidae,family
mazocraeidea,518779,order,megamicrocotylidae,family
mazocraeidea,119247,order,microcotylidae,family
mazocraeidea,390780,order,monaxinoididae,family
mazocraeidea,119248,order,octolabeidae,family
mazocraeidea,518781,order,paramonaxinidae,family
mazocraeidea,119249,order,plectanocotylidae,family
mazocraeidea,119250,order,protomicrocotylidae,family
mazocraeidea,518782,order,pseudodiclidophoridae,family
mazocraeidea,518783,order,pterinotrematidae,family
mazocraeidea,119251,order,pyragraphoridae,family
mazocraeidea,1286926,order,rhinecotylidae,family
mazocraeidea,518784,order,thoracocotylidae,family
megalodontida,833309,order,dicerocardiidae,family
megalodontida,833307,order,megalodontidae,family
megalodontida,833310,order,pachyrismatidae,family
melicerititida,1371501,order,eleidae,family
melosirales,157442,order,endictyaceae,family
melosirales,149058,order,hyalodiscaceae,family
melosirales,149041,order,melosiraceae,family
melosirales,149254,order,stephanopyxidaceae,family
merliida,131647,order,hamacanthidae,family
merliida,168478,order,merliidae,family
mermithida,391379,order,mermithidae,family
mermithida,834671,order,tetradonematidae,family
mesostigmata,1436459,order,rhodacaridae,family
mesostigmata,1436453,order,digamaseilidae,family
mesostigmata,150321,order,ascidae,family
mesostigmata,150322,order,laelapidae,family
mesostigmata,150332,order,eviphididae,family
mesostigmata,150335,order,parasitidae,family
mesostigmata,150331,order,cyrtolaelapidae,family
mesostigmata,150333,order,halolaelapidae,family
mesostigmata,150330,order,uropodidae,family
mesostigmata,150338,order,veigaiidae,family
metacopida,NA,order,NA,NA
metopiida,872111,order,metopiida incertae sedis,family
metromonadea incertae sedis,NA,order,NA,NA
metromonadida,NA,order,NA,NA
micropygoida,510784,order,micropygidae,family
microthamniales,599672,order,microthamniaceae,family
microthoracida,425427,order,discotrichidae,family
microthoracida,425428,order,leptopharyngidae,family
microthoracida,179267,order,microthoracidae,family
mictacea,448278,order,mictocarididae,family
mikrocytida,1461361,order,mikrocytiidae,family
miliolida,737421,order,miliamminidae,family
miliolida,720962,order,silicoloculinidae,family
miliolida,414753,order,alveolinidae,family
miliolida,526309,order,fabulariidae,family
miliolida,1312516,order,globoreticulinidae,family
miliolida,1116922,order,myriastylidae,family
miliolida,526304,order,rhapydioninidae,family
miliolida,720924,order,baisalinidae,family
miliolida,111895,order,cornuspiridae,family
miliolida,1052878,order,hemigordiidae,family
miliolida,413557,order,hemigordiopsidae,family
miliolida,1052862,order,neodiscidae,family
miliolida,720926,order,austrotrillinidae,family
miliolida,577329,order,cribrolinoididae,family
miliolida,111897,order,hauerinidae,family
miliolida,720925,order,miliolechinidae,family
miliolida,111898,order,miliolidae,family
miliolida,465803,order,spiroloculinidae,family
miliolida,465805,order,discospirinidae,family
miliolida,111896,order,fischerinidae,family
miliolida,111899,order,nubeculariidae,family
miliolida,111900,order,ophthalmidiidae,family
miliolida,492633,order,zoyaellidae,family
miliolida,526463,order,keramosphaeridae,family
miliolida,720928,order,meandropsinidae,family
miliolida,720927,order,milioliporidae,family
miliolida,111901,order,peneroplidae,family
miliolida,720929,order,siphonoferidae,family
miliolida,111902,order,soritidae,family
miliolida,530686,order,squamulinidae,family
millericrinida,NA,order,NA,NA
mischococcales,599674,order,botryochloridaceae,family
mischococcales,163950,order,characiopsidaceae,family
mischococcales,577729,order,gloeobotrydaceae,family
mischococcales,599676,order,gloeopodiaceae,family
mischococcales,577562,order,ophiocytiaceae,family
mischococcales,115063,order,pleurochloridaceae,family
misophrioida,119187,order,misophriidae,family
misophrioida,119188,order,palpophriidae,family
misophrioida,119189,order,speleophriidae,family
mobilida,172296,order,leiotrochidae,family
mobilida,425446,order,polycyclidae,family
mobilida,164126,order,trichodinidae,family
mobilida,232071,order,urceolariidae,family
modiomorphida,833294,order,modiomorphidae,family
modiomorphida,833297,order,palaeopharidae,family
molpadida,148810,order,caudinidae,family
molpadida,123195,order,eupyrgidae,family
molpadida,1328155,order,molpadida incertae sedis,family
molpadida,123196,order,molpadiidae,family
monhysterida,416295,order,fusivermidae,family
monhysterida,2191,order,linhomoeidae,family
monhysterida,2192,order,siphonolaimidae,family
monhysterida,2188,order,monhysteridae,family
monhysterida,2189,order,sphaerolaimidae,family
monhysterida,2190,order,xyalidae,family
monocotylidea,119230,order,loimoidae,family
monocotylidea,119231,order,microbothriidae,family
monocotylidea,119232,order,monocotylidae,family
monomastigales,NA,order,NA,NA
monostilifera,122325,order,cratenemertidae,family
monostilifera,122323,order,amphiporidae,family
monostilifera,122324,order,carcinonemertidae,family
monostilifera,122326,order,emplectonematidae,family
monostilifera,122322,order,malacobdellidae,family
monostilifera,1416266,order,neesidae,family
monostilifera,162289,order,oerstediidae,family
monostilifera,122327,order,ototyphlonemertidae,family
monostilifera,162321,order,plectonemertidae,family
monostilifera,1416264,order,poseidonemertidae,family
monostilifera,122328,order,prosorhochmidae,family
monostilifera,1416300,order,sacconemertidae,family
monostilifera,122329,order,tetrastemmatidae,family
monostilifera,1416312,order,zygonemertidae,family
monstrilloida,119777,order,monstrillidae,family
montchadskyellidea,518764,order,montchadskyellidae,family
mormonilloida,119815,order,mormonillidae,family
mugiliformes,125546,order,mugilidae,family
multivalvulida,120255,order,kudoidae,family
multivalvulida,120256,order,trilosporidae,family
murrayonida,164793,order,lelapiellidae,family
murrayonida,164797,order,murrayonidae,family
murrayonida,164800,order,paramurrayonidae,family
myalinida,833118,order,lunulacardiidae,family
myalinida,833122,order,ramonalinidae,family
myalinida,833124,order,inoceramidae,family
myctophiformes,125498,order,myctophidae,family
myctophiformes,125499,order,neoscopelidae,family
myida,156884,order,dreissenidae,family
myida,248,order,corbulidae,family
myida,247,order,myidae,family
myida,833383,order,pleurodesmatidae,family
myida,252,order,pholadidae,family
myida,253,order,teredinidae,family
myida,1338968,order,xylophagaidae,family
myliobatiformes,105708,order,dasyatidae,family
myliobatiformes,105709,order,gymnuridae,family
myliobatiformes,148836,order,hexatrygonidae,family
myliobatiformes,105710,order,myliobatidae,family
myliobatiformes,148829,order,plesiobatidae,family
myliobatiformes,148834,order,potamotrygonidae,family
myliobatiformes,148830,order,urolophidae,family
myliobatiformes,397229,order,urotrygonidae,family
myodocopida,196139,order,cylindroleberididae,family
myodocopida,127481,order,cypridinidae,family
myodocopida,843392,order,nymphatelinidae,family
myodocopida,127483,order,philomedidae,family
myodocopida,150190,order,rutidermatidae,family
myodocopida,127485,order,sarsiellidae,family
myopsida,341401,order,australiteuthidae,family
myopsida,11734,order,loliginidae,family
myrtales,235048,order,combretaceae,family
myrtales,235059,order,lythraceae,family
myrtales,235071,order,myrtaceae,family
mysida,119822,order,mysidae,family
mysida,119823,order,petalophthalmidae,family
mytilida,211,order,mytilidae,family
myxiniformes,101162,order,myxinidae,family
myzocytiopsidales,172256,order,pontismataceae,family
myzocytiopsidales,172189,order,sirolpidiaceae,family
narcomedusae,16846,order,aeginidae,family
narcomedusae,478496,order,csiromedusidae,family
narcomedusae,16845,order,cuninidae,family
narcomedusae,1035171,order,pseudaeginidae,family
narcomedusae,16848,order,solmarisidae,family
narcomedusae,1035139,order,solmundaeginidae,family
narcomedusae,394119,order,tetraplatiidae,family
nassellaria,493411,order,archiphormididae,family
nassellaria,367306,order,artostrobiidae,family
nassellaria,367307,order,cannobotryidae,family
nassellaria,367304,order,carpocaniidae,family
nassellaria,345890,order,collozoidae,family
nassellaria,345898,order,plagiacanthidae,family
nassellaria,367305,order,pterocorythidae,family
nassellaria,345838,order,theoperidae,family
nassellaria,367330,order,trissocyclidae,family
nassulida,414849,order,nassulidae,family
nassulida,425429,order,nassulidae incertae sedis,family
nassulida,172291,order,paranassulidae,family
nautilida,829400,order,hercoglossidae,family
nautilida,153112,order,nautilidae,family
nautilida,829390,order,aturiidae,family
naviculales,149642,order,amphipleuraceae,family
naviculales,149017,order,diploneidaceae,family
naviculales,1324074,order,metascolioneidaceae,family
naviculales,149031,order,naviculaceae,family
naviculales,149207,order,pinnulariaceae,family
naviculales,149032,order,pleurosigmataceae,family
naviculales,149485,order,scoliotropidaceae,family
naviculales,157077,order,sellaphoraceae,family
naviculales,149076,order,stauroneidaceae,family
naviculales,149515,order,plagiotropidaceae,family
naviculales,177873,order,proschkiniaceae,family
naviculales,177859,order,berkeleyaceae,family
naviculales,157058,order,brachysiraceae,family
naviculales,163842,order,cavinulaceae,family
naviculales,163889,order,cosmioneidaceae,family
naviculales,172643,order,diadesmidaceae,family
naviculales,175341,order,neidiaceae,family
naviculales,175581,order,phaeodactylaceae,family
nectiopoda,740672,order,cryptocorynetidae,family
nectiopoda,377299,order,godzilliidae,family
nectiopoda,740646,order,kumongidae,family
nectiopoda,377308,order,micropacteridae,family
nectiopoda,740649,order,morlockiidae,family
nectiopoda,740645,order,pleomothridae,family
nectiopoda,134755,order,speleonectidae,family
nectiopoda,1035083,order,xibalbanidae,family
nectopantopoda,379597,order,haliestidae,family
nemaliales,196241,order,chaetangiaceae,family
nemaliales,143758,order,galaxauraceae,family
nemaliales,143759,order,liagoraceae,family
nemaliales,1307223,order,nemaliaceae,family
nemaliales,368873,order,scinaiaceae,family
nemastomatales,143736,order,nemastomataceae,family
nemastomatales,143742,order,schizymeniaceae,family
nemodermatales,368874,order,nemodermataceae,family
nemodermatales,1347283,order,zeacarpaceae,family
neoechinorhynchida,20347,order,neoechinorhynchidae,family
neoechinorhynchida,159709,order,tenuisentidae,family
neogastropoda,411790,order,babyloniidae,family
neogastropoda,196294,order,harpidae,family
neogastropoda,828342,order,perissityidae,family
neogastropoda,834083,order,pseudotritoniidae,family
neogastropoda,833895,order,purpurinidae,family
neogastropoda,828345,order,speightiidae,family
neogastropoda,411802,order,strepsiduridae,family
neogastropoda,828339,order,taiomidae,family
neogastropoda,703779,order,belomitridae,family
neogastropoda,149,order,buccinidae,family
neogastropoda,411754,order,colubrariidae,family
neogastropoda,23009,order,columbellidae,family
neogastropoda,862840,order,echinofulguridae,family
neogastropoda,23038,order,fasciolariidae,family
neogastropoda,160182,order,melongenidae,family
neogastropoda,151,order,nassariidae,family
neogastropoda,1054108,order,pisaniidae,family
neogastropoda,1296552,order,tudiclidae,family
neogastropoda,153870,order,borsoniidae,family
neogastropoda,606011,order,bouchetispiridae,family
neogastropoda,153873,order,clathurellidae,family
neogastropoda,411813,order,clavatulidae,family
neogastropoda,411818,order,cochlespiridae,family
neogastropoda,14107,order,conidae,family
neogastropoda,153962,order,conorbidae,family
neogastropoda,1055755,order,cryptoconidae,family
neogastropoda,23032,order,drilliidae,family
neogastropoda,1299669,order,fusiturridae,family
neogastropoda,577985,order,horaiclavidae,family
neogastropoda,153853,order,mangeliidae,family
neogastropoda,1299675,order,marshallenidae,family
neogastropoda,153871,order,mitromorphidae,family
neogastropoda,411814,order,pseudomelatomidae,family
neogastropoda,153879,order,raphitomidae,family
neogastropoda,160424,order,terebridae,family
neogastropoda,152,order,turridae,family
neogastropoda,1060207,order,charitodoronidae,family
neogastropoda,23073,order,mitridae,family
neogastropoda,746699,order,pyramimitridae,family
neogastropoda,148,order,muricidae,family
neogastropoda,993219,order,ancillariidae,family
neogastropoda,993201,order,bellolividae,family
neogastropoda,993223,order,benthobiidae,family
neogastropoda,23082,order,olividae,family
neogastropoda,23107,order,pseudolividae,family
neogastropoda,1055742,order,moreidae,family
neogastropoda,833914,order,pholidotomidae,family
neogastropoda,833909,order,sarganidae,family
neogastropoda,833910,order,weeksiidae,family
neogastropoda,390776,order,columbariidae,family
neogastropoda,23151,order,costellariidae,family
neogastropoda,411810,order,ptychatractidae,family
neogastropoda,23134,order,turbinellidae,family
neogastropoda,23142,order,volutomitridae,family
neogastropoda,13600,order,cancellariidae,family
neogastropoda,23023,order,cystiscidae,family
neogastropoda,1355325,order,granulinidae,family
neogastropoda,23025,order,marginellidae,family
neogastropoda,1380243,order,marginellonidae,family
neogastropoda,23141,order,volutidae,family
neomphalida,411613,order,melanodrymiidae,family
neomphalida,411612,order,neomphalidae,family
neomphalida,180915,order,peltospiridae,family
nephroselmidales,368875,order,nephroselmidaceae,family
noctilucales,146252,order,kofoidiniaceae,family
noctilucales,109417,order,leptodiscaceae,family
noctilucales,109418,order,noctilucaceae,family
noctilucales,231795,order,protodiniferaceae,family
nodosariida,582559,order,chrysalogoniidae,family
nodosariida,111933,order,lagenidae,family
nodosariida,111935,order,nodosariidae,family
nodosariida,414896,order,stilostomellidae,family
notacanthiformes,125500,order,halosauridae,family
notacanthiformes,125501,order,notacanthidae,family
notomyotida,123126,order,benthopectinidae,family
nuculanida,147088,order,lametilidae,family
nuculanida,23068,order,malletiidae,family
nuculanida,23077,order,neilonellidae,family
nuculanida,205,order,nuculanidae,family
nuculanida,489030,order,phaseolidae,family
nuculanida,23101,order,pristiglomidae,family
nuculanida,196892,order,siliculidae,family
nuculanida,23126,order,tindariidae,family
nuculanida,2097,order,yoldiidae,family
nuculanida,196891,order,sareptidae,family
nuculida,204,order,nuculidae,family
nudibranchia,23047,order,goniaeolididae,family
nudibranchia,13546,order,heroidae,family
nudibranchia,192,order,aeolidiidae,family
nudibranchia,412650,order,babakinidae,family
nudibranchia,191,order,facelinidae,family
nudibranchia,1047762,order,flabellinopsidae,family
nudibranchia,23046,order,glaucidae,family
nudibranchia,570862,order,myrrhinidae,family
nudibranchia,412645,order,notaeolidiidae,family
nudibranchia,23096,order,piseinotecidae,family
nudibranchia,570853,order,pleurolidiidae,family
nudibranchia,2087,order,arminidae,family
nudibranchia,412594,order,doridomorphidae,family
nudibranchia,412598,order,bornellidae,family
nudibranchia,186,order,dendronotidae,family
nudibranchia,187,order,dotidae,family
nudibranchia,23054,order,hancockiidae,family
nudibranchia,184,order,lomanotidae,family
nudibranchia,23094,order,phylliroidae,family
nudibranchia,23115,order,scyllaeidae,family
nudibranchia,23125,order,tethydidae,family
nudibranchia,370547,order,doridoxidae,family
nudibranchia,1047954,order,abronicidae,family
nudibranchia,1047453,order,apataidae,family
nudibranchia,22996,order,calmidae,family
nudibranchia,153374,order,coryphellidae,family
nudibranchia,23016,order,cumanotidae,family
nudibranchia,1036926,order,cuthonellidae,family
nudibranchia,151281,order,cuthonidae,family
nudibranchia,153452,order,embletoniidae,family
nudibranchia,193,order,eubranchidae,family
nudibranchia,23039,order,fionidae,family
nudibranchia,190,order,flabellinidae,family
nudibranchia,1458522,order,magallanidae,family
nudibranchia,1047955,order,murmaniidae,family
nudibranchia,571067,order,paracoryphellidae,family
nudibranchia,412592,order,pinufiidae,family
nudibranchia,23108,order,pseudovermidae,family
nudibranchia,1047246,order,samlidae,family
nudibranchia,194,order,tergipedidae,family
nudibranchia,151283,order,trinchesiidae,family
nudibranchia,1042367,order,unidentiidae,family
nudibranchia,1416938,order,xenocratenidae,family
nudibranchia,1052376,order,curnonidae,family
nudibranchia,412591,order,dironidae,family
nudibranchia,153450,order,janolidae,family
nudibranchia,570835,order,lemindidae,family
nudibranchia,23066,order,madrellidae,family
nudibranchia,23103,order,proctonotidae,family
nudibranchia,183,order,tritoniidae,family
nudibranchia,22991,order,bathydorididae,family
nudibranchia,412584,order,okadaiidae,family
nudibranchia,196290,order,actinocyclidae,family
nudibranchia,1423460,order,cadlinellidae,family
nudibranchia,151277,order,cadlinidae,family
nudibranchia,23003,order,chromodorididae,family
nudibranchia,412582,order,hexabranchidae,family
nudibranchia,1423465,order,showajidaiidae,family
nudibranchia,1761,order,discodorididae,family
nudibranchia,9904,order,dorididae,family
nudibranchia,531070,order,aegiridae,family
nudibranchia,368482,order,akiodorididae,family
nudibranchia,845524,order,calycidorididae,family
nudibranchia,10124,order,corambidae,family
nudibranchia,174,order,goniodorididae,family
nudibranchia,175,order,onchidorididae,family
nudibranchia,23026,order,dendrodorididae,family
nudibranchia,412565,order,mandeliidae,family
nudibranchia,23093,order,phyllidiidae,family
nudibranchia,177,order,polyceridae,family
octopoda,325313,order,cirroctopodidae,family
octopoda,11776,order,cirroteuthidae,family
octopoda,23083,order,opisthoteuthidae,family
octopoda,153105,order,stauroteuthidae,family
octopoda,11786,order,alloposidae,family
octopoda,11785,order,argonautidae,family
octopoda,11788,order,ocythoidae,family
octopoda,11790,order,tremoctopodidae,family
octopoda,153101,order,amphitretidae,family
octopoda,834051,order,bathypolypodidae,family
octopoda,834052,order,eledonidae,family
octopoda,834049,order,enteroctopodidae,family
octopoda,834050,order,megaleledonidae,family
octopoda,11782,order,octopodidae,family
odonata,890533,order,libellulidae,family
oedogoniales,577722,order,oedogoniaceae,family
oegopsida,153042,order,batoteuthidae,family
oegopsida,11767,order,chiroteuthidae,family
oegopsida,196597,order,joubiniteuthidae,family
oegopsida,341402,order,magnapinnidae,family
oegopsida,11769,order,mastigoteuthidae,family
oegopsida,153113,order,promachoteuthidae,family
oegopsida,11774,order,cranchiidae,family
oegopsida,11760,order,ommastrephidae,family
oegopsida,22986,order,ancistrocheiridae,family
oegopsida,153040,order,architeuthidae,family
oegopsida,11758,order,brachioteuthidae,family
oegopsida,11766,order,cycloteuthidae,family
oegopsida,11740,order,enoploteuthidae,family
oegopsida,11743,order,gonatidae,family
oegopsida,11749,order,histioteuthidae,family
oegopsida,11763,order,lepidoteuthidae,family
oegopsida,11739,order,lycoteuthidae,family
oegopsida,153031,order,neoteuthidae,family
oegopsida,11741,order,octopoteuthidae,family
oegopsida,11742,order,onychoteuthidae,family
oegopsida,534418,order,pholidoteuthidae,family
oegopsida,153044,order,psychroteuthidae,family
oegopsida,23109,order,pyroteuthidae,family
oegopsida,11762,order,thysanoteuthidae,family
oligochaeta incertae sedis,NA,order,NA,NA
oligotrichida,595085,order,cyrtostrombidiidae,family
oligotrichida,1703,order,strombidiidae,family
oligotrichida,425511,order,tontoniidae,family
olpidiopsidales,172187,order,olpidiopsidaceae,family
oltmannsiellopsidales,493892,order,oltmannsiellopsidaceae,family
onchoproteocephalidea,104943,order,onchobothriidae,family
onchoproteocephalidea,104947,order,prosobothriidae,family
onchoproteocephalidea,104935,order,proteocephalidae,family
onslowiales,368877,order,onslowiaceae,family
ophiacanthida,1116975,order,ophiacanthida incertae sedis,family
ophiacanthida,1116874,order,clarkcomidae,family
ophiacanthida,123204,order,ophiacanthidae,family
ophiacanthida,1075315,order,ophiobyrsidae,family
ophiacanthida,1116867,order,ophiocamacidae,family
ophiacanthida,1116873,order,ophiopteridae,family
ophiacanthida,1116868,order,ophiotomidae,family
ophiacanthida,152490,order,ophiocomidae,family
ophiacanthida,123197,order,ophiodermatidae,family
ophiacanthida,123209,order,ophiomyxidae,family
ophiacanthida,1116875,order,ophiopezidae,family
ophidiiformes,125502,order,aphyonidae,family
ophidiiformes,125503,order,bythitidae,family
ophidiiformes,125504,order,carapidae,family
ophidiiformes,125505,order,ophidiidae,family
ophidiiformes,125506,order,parabrotulidae,family
ophioleucida,1148548,order,ophiernidae,family
ophioleucida,123198,order,ophioleucidae,family
ophioscolecida,864780,order,ophiohelidae,family
ophioscolecida,1075312,order,ophioscolecidae,family
ophiurida,1116866,order,ophiomusaidae,family
ophiurida,1117131,order,ophiomusina incertae sedis,family
ophiurida,1116865,order,ophiosphalmidae,family
ophiurida,1062637,order,astrophiuridae,family
ophiurida,1062638,order,ophiopyrgidae,family
ophiurida,123200,order,ophiuridae,family
ophiurida,745125,order,ophiurina incertae sedis,family
ophiuroidea incertae sedis,NA,order,NA,NA
ophryoglenida,414852,order,ophryoglenidae,family
orectolobiformes,148807,order,brachaeluridae,family
orectolobiformes,105705,order,ginglymostomatidae,family
orectolobiformes,148831,order,hemiscylliidae,family
orectolobiformes,148806,order,orectolobidae,family
orectolobiformes,148833,order,parascylliidae,family
orectolobiformes,105706,order,rhincodontidae,family
orectolobiformes,148874,order,stegostomatidae,family
orthocerida,1374986,order,orthoceratidae,family
orthoptera,707532,order,meconematidae,family
orthoptera,707535,order,mogoplistidae,family
orthoptera,426335,order,tettigoniidae,family
orthoptera,707490,order,trigonidiidae,family
orthoseirales,163296,order,orthoseiraceae,family
osmeriformes,125507,order,alepocephalidae,family
osmeriformes,154215,order,galaxiidae,family
osmeriformes,125510,order,leptochilichthyidae,family
